CALENDAR_YEAR,LOCATION_ID,AGE_GROUP_PUBLIC,COUNTY,EXPERIENCING_HOMELESSNESS_CNT,geo_point
2024,CA-501,18-24,San Francisco,1636,"37.7597150131, -122.693975573"
2024,CA-501,25-34,San Francisco,3111,"37.7597150131, -122.693975573"
2024,CA-501,35-44,San Francisco,3111,"37.7597150131, -122.693975573"
2024,CA-501,45-54,San Francisco,2116,"37.7597150131, -122.693975573"
2024,CA-501,55-64,San Francisco,1509,"37.7597150131, -122.693975573"
2024,CA-501,65+,San Francisco,689,"37.7597150131, -122.693975573"
2024,CA-501,Under 18,San Francisco,3876,"37.7597150131, -122.693975573"
2024,CA-501,Unknown,San Francisco,31,"37.7597150131, -122.693975573"
2024,CA-502,18-24,Alameda,931,"37.6504930265, -121.917998966"
2024,CA-502,25-34,Alameda,1976,"37.6504930265, -121.917998966"
2024,CA-502,35-44,Alameda,2022,"37.6504930265, -121.917998966"
2024,CA-502,45-54,Alameda,1785,"37.6504930265, -121.917998966"
2024,CA-502,55-64,Alameda,1796,"37.6504930265, -121.917998966"
2024,CA-502,65+,Alameda,908,"37.6504930265, -121.917998966"
2024,CA-502,Invalid,Alameda,NULL,"37.6504930265, -121.917998966"
2024,CA-502,Under 18,Alameda,2010,"37.6504930265, -121.917998966"
2024,CA-502,Unknown,Alameda,NULL,"37.6504930265, -121.917998966"
2024,CA-503,18-24,Sacramento,1006,"38.4493208547, -121.344253814"
2024,CA-503,25-34,Sacramento,1374,"38.4493208547, -121.344253814"
2024,CA-503,35-44,Sacramento,1520,"38.4493208547, -121.344253814"
2024,CA-503,45-54,Sacramento,1270,"38.4493208547, -121.344253814"
2024,CA-503,55-64,Sacramento,1317,"38.4493208547, -121.344253814"
2024,CA-503,65+,Sacramento,617,"38.4493208547, -121.344253814"
2024,CA-503,Invalid,Sacramento,NULL,"38.4493208547, -121.344253814"
2024,CA-503,Under 18,Sacramento,3420,"38.4493208547, -121.344253814"
2024,CA-503,Unknown,Sacramento,NULL,"38.4493208547, -121.344253814"
2024,CA-504,18-24,Sonoma,258,"38.525292575, -122.922544658"
2024,CA-504,25-34,Sonoma,383,"38.525292575, -122.922544658"
2024,CA-504,35-44,Sonoma,490,"38.525292575, -122.922544658"
2024,CA-504,45-54,Sonoma,461,"38.525292575, -122.922544658"
2024,CA-504,55-64,Sonoma,513,"38.525292575, -122.922544658"
2024,CA-504,65+,Sonoma,283,"38.525292575, -122.922544658"
2024,CA-504,Invalid,Sonoma,NULL,"38.525292575, -122.922544658"
2024,CA-504,Under 18,Sonoma,525,"38.525292575, -122.922544658"
2024,CA-505,18-24,Contra Costa,458,"37.9233794475, -121.951073113"
2024,CA-505,25-34,Contra Costa,955,"37.9233794475, -121.951073113"
2024,CA-505,35-44,Contra Costa,1133,"37.9233794475, -121.951073113"
2024,CA-505,45-54,Contra Costa,964,"37.9233794475, -121.951073113"
2024,CA-505,55-64,Contra Costa,996,"37.9233794475, -121.951073113"
2024,CA-505,65+,Contra Costa,421,"37.9233794475, -121.951073113"
2024,CA-505,Under 18,Contra Costa,1246,"37.9233794475, -121.951073113"
2024,CA-506,18-24,"Monterey, San Benito Counties",263,NULL
2024,CA-506,25-34,"Monterey, San Benito Counties",381,NULL
2024,CA-506,35-44,"Monterey, San Benito Counties",447,NULL
2024,CA-506,45-54,"Monterey, San Benito Counties",306,NULL
2024,CA-506,55-64,"Monterey, San Benito Counties",305,NULL
2024,CA-506,65+,"Monterey, San Benito Counties",180,NULL
2024,CA-506,Invalid,"Monterey, San Benito Counties",NULL,NULL
2024,CA-506,Under 18,"Monterey, San Benito Counties",655,NULL
2024,CA-506,Unknown,"Monterey, San Benito Counties",NULL,NULL
2024,CA-507,18-24,Marin,89,"38.05518334, -122.748858563"
2024,CA-507,25-34,Marin,198,"38.05518334, -122.748858563"
2024,CA-507,35-44,Marin,226,"38.05518334, -122.748858563"
2024,CA-507,45-54,Marin,184,"38.05518334, -122.748858563"
2024,CA-507,55-64,Marin,227,"38.05518334, -122.748858563"
2024,CA-507,65+,Marin,135,"38.05518334, -122.748858563"
2024,CA-507,Under 18,Marin,356,"38.05518334, -122.748858563"
2024,CA-507,Unknown,Marin,32,"38.05518334, -122.748858563"
2024,CA-508,18-24,Santa Cruz,99,"37.0216059108, -122.009787403"
2024,CA-508,25-34,Santa Cruz,160,"37.0216059108, -122.009787403"
2024,CA-508,35-44,Santa Cruz,201,"37.0216059108, -122.009787403"
2024,CA-508,45-54,Santa Cruz,135,"37.0216059108, -122.009787403"
2024,CA-508,55-64,Santa Cruz,187,"37.0216059108, -122.009787403"
2024,CA-508,65+,Santa Cruz,139,"37.0216059108, -122.009787403"
2024,CA-508,Invalid,Santa Cruz,NULL,"37.0216059108, -122.009787403"
2024,CA-508,Under 18,Santa Cruz,449,"37.0216059108, -122.009787403"
2024,CA-508,Unknown,Santa Cruz,NULL,"37.0216059108, -122.009787403"
2024,CA-509,18-24,Mendocino,44,"39.4336238198, -123.431553907"
2024,CA-509,25-34,Mendocino,114,"39.4336238198, -123.431553907"
2024,CA-509,35-44,Mendocino,160,"39.4336238198, -123.431553907"
2024,CA-509,45-54,Mendocino,130,"39.4336238198, -123.431553907"
2024,CA-509,55-64,Mendocino,122,"39.4336238198, -123.431553907"
2024,CA-509,65+,Mendocino,64,"39.4336238198, -123.431553907"
2024,CA-509,Under 18,Mendocino,202,"39.4336238198, -123.431553907"
2024,CA-509,Unknown,Mendocino,NULL,"39.4336238198, -123.431553907"
2024,CA-510,18-24,Stanislaus,328,"37.5591374435, -120.997682895"
2024,CA-510,25-34,Stanislaus,625,"37.5591374435, -120.997682895"
2024,CA-510,35-44,Stanislaus,685,"37.5591374435, -120.997682895"
2024,CA-510,45-54,Stanislaus,583,"37.5591374435, -120.997682895"
2024,CA-510,55-64,Stanislaus,570,"37.5591374435, -120.997682895"
2024,CA-510,65+,Stanislaus,211,"37.5591374435, -120.997682895"
2024,CA-510,Under 18,Stanislaus,1085,"37.5591374435, -120.997682895"
2024,CA-510,Unknown,Stanislaus,NULL,"37.5591374435, -120.997682895"
2024,CA-511,18-24,San Joaquin,445,"37.9347459676, -121.271403235"
2024,CA-511,25-34,San Joaquin,836,"37.9347459676, -121.271403235"
2024,CA-511,35-44,San Joaquin,768,"37.9347459676, -121.271403235"
2024,CA-511,45-54,San Joaquin,515,"37.9347459676, -121.271403235"
2024,CA-511,55-64,San Joaquin,470,"37.9347459676, -121.271403235"
2024,CA-511,65+,San Joaquin,265,"37.9347459676, -121.271403235"
2024,CA-511,Under 18,San Joaquin,2682,"37.9347459676, -121.271403235"
2024,CA-511,Unknown,San Joaquin,NULL,"37.9347459676, -121.271403235"
2024,CA-512,18-24,San Mateo,308,"37.4362097341, -122.355663195"
2024,CA-512,25-34,San Mateo,700,"37.4362097341, -122.355663195"
2024,CA-512,35-44,San Mateo,842,"37.4362097341, -122.355663195"
2024,CA-512,45-54,San Mateo,724,"37.4362097341, -122.355663195"
2024,CA-512,55-64,San Mateo,878,"37.4362097341, -122.355663195"
2024,CA-512,65+,San Mateo,696,"37.4362097341, -122.355663195"
2024,CA-512,Under 18,San Mateo,972,"37.4362097341, -122.355663195"
2024,CA-512,Unknown,San Mateo,19,"37.4362097341, -122.355663195"
2024,CA-513,18-24,"Kings, Tulare Counties",315,NULL
2024,CA-513,25-34,"Kings, Tulare Counties",614,NULL
2024,CA-513,35-44,"Kings, Tulare Counties",744,NULL
2024,CA-513,45-54,"Kings, Tulare Counties",569,NULL
2024,CA-513,55-64,"Kings, Tulare Counties",412,NULL
2024,CA-513,65+,"Kings, Tulare Counties",152,NULL
2024,CA-513,Under 18,"Kings, Tulare Counties",1037,NULL
2024,CA-514,18-24,"Fresno, Madera Counties",505,NULL
2024,CA-514,25-34,"Fresno, Madera Counties",1381,NULL
2024,CA-514,35-44,"Fresno, Madera Counties",1939,NULL
2024,CA-514,45-54,"Fresno, Madera Counties",1616,NULL
2024,CA-514,55-64,"Fresno, Madera Counties",1338,NULL
2024,CA-514,65+,"Fresno, Madera Counties",445,NULL
2024,CA-514,Under 18,"Fresno, Madera Counties",1034,NULL
2024,CA-514,Unknown,"Fresno, Madera Counties",96,NULL
2024,CA-515,18-24,Placer,171,"39.0634313879, -120.717645936"
2024,CA-515,25-34,Placer,341,"39.0634313879, -120.717645936"
2024,CA-515,35-44,Placer,404,"39.0634313879, -120.717645936"
2024,CA-515,45-54,Placer,344,"39.0634313879, -120.717645936"
2024,CA-515,55-64,Placer,300,"39.0634313879, -120.717645936"
2024,CA-515,65+,Placer,148,"39.0634313879, -120.717645936"
2024,CA-515,Under 18,Placer,239,"39.0634313879, -120.717645936"
2024,CA-515,Unknown,Placer,NULL,"39.0634313879, -120.717645936"
2024,CA-516,18-24,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",118,NULL
2024,CA-516,25-34,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",248,NULL
2024,CA-516,35-44,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",336,NULL
2024,CA-516,45-54,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",228,NULL
2024,CA-516,55-64,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",230,NULL
2024,CA-516,65+,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",117,NULL
2024,CA-516,Under 18,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",371,NULL
2024,CA-516,Unknown,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",18,NULL
2024,CA-517,18-24,Napa,48,"38.5064964441, -122.330538465"
2024,CA-517,25-34,Napa,115,"38.5064964441, -122.330538465"
2024,CA-517,35-44,Napa,141,"38.5064964441, -122.330538465"
2024,CA-517,45-54,Napa,114,"38.5064964441, -122.330538465"
2024,CA-517,55-64,Napa,123,"38.5064964441, -122.330538465"
2024,CA-517,65+,Napa,43,"38.5064964441, -122.330538465"
2024,CA-517,Invalid,Napa,NULL,"38.5064964441, -122.330538465"
2024,CA-517,Under 18,Napa,162,"38.5064964441, -122.330538465"
2024,CA-518,18-24,Solano,83,"38.2669127871, -121.940024418"
2024,CA-518,25-34,Solano,222,"38.2669127871, -121.940024418"
2024,CA-518,35-44,Solano,228,"38.2669127871, -121.940024418"
2024,CA-518,45-54,Solano,201,"38.2669127871, -121.940024418"
2024,CA-518,55-64,Solano,212,"38.2669127871, -121.940024418"
2024,CA-518,65+,Solano,117,"38.2669127871, -121.940024418"
2024,CA-518,Under 18,Solano,145,"38.2669127871, -121.940024418"
2024,CA-519,18-24,Butte,302,"39.6669293633, -121.600671735"
2024,CA-519,25-34,Butte,611,"39.6669293633, -121.600671735"
2024,CA-519,35-44,Butte,852,"39.6669293633, -121.600671735"
2024,CA-519,45-54,Butte,552,"39.6669293633, -121.600671735"
2024,CA-519,55-64,Butte,474,"39.6669293633, -121.600671735"
2024,CA-519,65+,Butte,241,"39.6669293633, -121.600671735"
2024,CA-519,Invalid,Butte,NULL,"39.6669293633, -121.600671735"
2024,CA-519,Under 18,Butte,1100,"39.6669293633, -121.600671735"
2024,CA-519,Unknown,Butte,14,"39.6669293633, -121.600671735"
2024,CA-520,18-24,Merced,156,"37.191870471, -120.717688"
2024,CA-520,25-34,Merced,363,"37.191870471, -120.717688"
2024,CA-520,35-44,Merced,408,"37.191870471, -120.717688"
2024,CA-520,45-54,Merced,299,"37.191870471, -120.717688"
2024,CA-520,55-64,Merced,269,"37.191870471, -120.717688"
2024,CA-520,65+,Merced,139,"37.191870471, -120.717688"
2024,CA-520,Invalid,Merced,NULL,"37.191870471, -120.717688"
2024,CA-520,Under 18,Merced,488,"37.191870471, -120.717688"
2024,CA-521,18-24,Yolo,60,"38.6866603948, -121.90161702"
2024,CA-521,25-34,Yolo,106,"38.6866603948, -121.90161702"
2024,CA-521,35-44,Yolo,146,"38.6866603948, -121.90161702"
2024,CA-521,45-54,Yolo,108,"38.6866603948, -121.90161702"
2024,CA-521,55-64,Yolo,111,"38.6866603948, -121.90161702"
2024,CA-521,65+,Yolo,56,"38.6866603948, -121.90161702"
2024,CA-521,Under 18,Yolo,290,"38.6866603948, -121.90161702"
2024,CA-522,18-24,Humboldt,140,"40.7050090829, -123.915819446"
2024,CA-522,25-34,Humboldt,315,"40.7050090829, -123.915819446"
2024,CA-522,35-44,Humboldt,501,"40.7050090829, -123.915819446"
2024,CA-522,45-54,Humboldt,422,"40.7050090829, -123.915819446"
2024,CA-522,55-64,Humboldt,338,"40.7050090829, -123.915819446"
2024,CA-522,65+,Humboldt,155,"40.7050090829, -123.915819446"
2024,CA-522,Under 18,Humboldt,197,"40.7050090829, -123.915819446"
2024,CA-522,Unknown,Humboldt,NULL,"40.7050090829, -123.915819446"
2024,CA-523,18-24,"Colusa, Glenn, Trinity Counties",22,NULL
2024,CA-523,25-34,"Colusa, Glenn, Trinity Counties",51,NULL
2024,CA-523,35-44,"Colusa, Glenn, Trinity Counties",46,NULL
2024,CA-523,45-54,"Colusa, Glenn, Trinity Counties",35,NULL
2024,CA-523,55-64,"Colusa, Glenn, Trinity Counties",25,NULL
2024,CA-523,65+,"Colusa, Glenn, Trinity Counties",19,NULL
2024,CA-523,Under 18,"Colusa, Glenn, Trinity Counties",137,NULL
2024,CA-523,Unknown,"Colusa, Glenn, Trinity Counties",NULL,NULL
2024,CA-524,18-24,"Yuba, Sutter Counties",109,NULL
2024,CA-524,25-34,"Yuba, Sutter Counties",280,NULL
2024,CA-524,35-44,"Yuba, Sutter Counties",339,NULL
2024,CA-524,45-54,"Yuba, Sutter Counties",242,NULL
2024,CA-524,55-64,"Yuba, Sutter Counties",222,NULL
2024,CA-524,65+,"Yuba, Sutter Counties",105,NULL
2024,CA-524,Invalid,"Yuba, Sutter Counties",NULL,NULL
2024,CA-524,Under 18,"Yuba, Sutter Counties",604,NULL
2024,CA-525,18-24,El Dorado,33,"38.7787375794, -120.524649929"
2024,CA-525,25-34,El Dorado,53,"38.7787375794, -120.524649929"
2024,CA-525,35-44,El Dorado,67,"38.7787375794, -120.524649929"
2024,CA-525,45-54,El Dorado,52,"38.7787375794, -120.524649929"
2024,CA-525,55-64,El Dorado,81,"38.7787375794, -120.524649929"
2024,CA-525,65+,El Dorado,50,"38.7787375794, -120.524649929"
2024,CA-525,Under 18,El Dorado,88,"38.7787375794, -120.524649929"
2024,CA-526,18-24,"Amador, Calaveras, Mariposa, Tuolumne Counties",42,NULL
2024,CA-526,25-34,"Amador, Calaveras, Mariposa, Tuolumne Counties",87,NULL
2024,CA-526,35-44,"Amador, Calaveras, Mariposa, Tuolumne Counties",90,NULL
2024,CA-526,45-54,"Amador, Calaveras, Mariposa, Tuolumne Counties",93,NULL
2024,CA-526,55-64,"Amador, Calaveras, Mariposa, Tuolumne Counties",66,NULL
2024,CA-526,65+,"Amador, Calaveras, Mariposa, Tuolumne Counties",69,NULL
2024,CA-526,Under 18,"Amador, Calaveras, Mariposa, Tuolumne Counties",219,NULL
2024,CA-527,18-24,Tehama,27,"40.1257361849, -122.233884853"
2024,CA-527,25-34,Tehama,67,"40.1257361849, -122.233884853"
2024,CA-527,35-44,Tehama,93,"40.1257361849, -122.233884853"
2024,CA-527,45-54,Tehama,89,"40.1257361849, -122.233884853"
2024,CA-527,55-64,Tehama,85,"40.1257361849, -122.233884853"
2024,CA-527,65+,Tehama,42,"40.1257361849, -122.233884853"
2024,CA-527,Under 18,Tehama,120,"40.1257361849, -122.233884853"
2024,CA-527,Unknown,Tehama,42,"40.1257361849, -122.233884853"
2024,CA-529,18-24,Lake,12,"39.0996453445, -122.753183909"
2024,CA-529,25-34,Lake,34,"39.0996453445, -122.753183909"
2024,CA-529,35-44,Lake,48,"39.0996453445, -122.753183909"
2024,CA-529,45-54,Lake,35,"39.0996453445, -122.753183909"
2024,CA-529,55-64,Lake,59,"39.0996453445, -122.753183909"
2024,CA-529,65+,Lake,25,"39.0996453445, -122.753183909"
2024,CA-529,Under 18,Lake,46,"39.0996453445, -122.753183909"
2024,CA-529,Unknown,Lake,NULL,"39.0996453445, -122.753183909"
2024,CA-530,18-24,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,25-34,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,35-44,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,45-54,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,55-64,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,65+,"Alpine, Inyo, Mono Counties",NULL,NULL
2024,CA-530,Under 18,"Alpine, Inyo, Mono Counties",32,NULL
2024,CA-531,18-24,Nevada,54,"39.301369579, -120.768752113"
2024,CA-531,25-34,Nevada,147,"39.301369579, -120.768752113"
2024,CA-531,35-44,Nevada,180,"39.301369579, -120.768752113"
2024,CA-531,45-54,Nevada,142,"39.301369579, -120.768752113"
2024,CA-531,55-64,Nevada,148,"39.301369579, -120.768752113"
2024,CA-531,65+,Nevada,88,"39.301369579, -120.768752113"
2024,CA-531,Under 18,Nevada,144,"39.301369579, -120.768752113"
2024,CA-531,Unknown,Nevada,NULL,"39.301369579, -120.768752113"
2024,CA-600,18-24,Los Angeles,5744,"34.1979978627, -118.26101385"
2024,CA-600,25-34,Los Angeles,15241,"34.1979978627, -118.26101385"
2024,CA-600,35-44,Los Angeles,15177,"34.1979978627, -118.26101385"
2024,CA-600,45-54,Los Angeles,11463,"34.1979978627, -118.26101385"
2024,CA-600,55-64,Los Angeles,10388,"34.1979978627, -118.26101385"
2024,CA-600,65+,Los Angeles,5221,"34.1979978627, -118.26101385"
2024,CA-600,Under 18,Los Angeles,12520,"34.1979978627, -118.26101385"
2024,CA-600,Unknown,Los Angeles,1601,"34.1979978627, -118.26101385"
2024,CA-601,18-24,San Diego,1426,"33.028186394, -116.770204664"
2024,CA-601,25-34,San Diego,2902,"33.028186394, -116.770204664"
2024,CA-601,35-44,San Diego,3444,"33.028186394, -116.770204664"
2024,CA-601,45-54,San Diego,2918,"33.028186394, -116.770204664"
2024,CA-601,55-64,San Diego,2955,"33.028186394, -116.770204664"
2024,CA-601,65+,San Diego,1511,"33.028186394, -116.770204664"
2024,CA-601,Under 18,San Diego,3954,"33.028186394, -116.770204664"
2024,CA-601,Unknown,San Diego,113,"33.028186394, -116.770204664"
2024,CA-602,18-24,Orange,898,"33.6769134328, -117.776142822"
2024,CA-602,25-34,Orange,2271,"33.6769134328, -117.776142822"
2024,CA-602,35-44,Orange,2565,"33.6769134328, -117.776142822"
2024,CA-602,45-54,Orange,2167,"33.6769134328, -117.776142822"
2024,CA-602,55-64,Orange,2190,"33.6769134328, -117.776142822"
2024,CA-602,65+,Orange,1026,"33.6769134328, -117.776142822"
2024,CA-602,Under 18,Orange,2613,"33.6769134328, -117.776142822"
2024,CA-602,Unknown,Orange,1880,"33.6769134328, -117.776142822"
2024,CA-603,18-24,Santa Barbara,234,"34.5383440862, -120.030786183"
2024,CA-603,25-34,Santa Barbara,388,"34.5383440862, -120.030786183"
2024,CA-603,35-44,Santa Barbara,468,"34.5383440862, -120.030786183"
2024,CA-603,45-54,Santa Barbara,418,"34.5383440862, -120.030786183"
2024,CA-603,55-64,Santa Barbara,447,"34.5383440862, -120.030786183"
2024,CA-603,65+,Santa Barbara,261,"34.5383440862, -120.030786183"
2024,CA-603,Invalid,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2024,CA-603,Under 18,Santa Barbara,540,"34.5383440862, -120.030786183"
2024,CA-603,Unknown,Santa Barbara,36,"34.5383440862, -120.030786183"
2024,CA-604,18-24,Kern,535,"35.3428473738, -118.729900424"
2024,CA-604,25-34,Kern,969,"35.3428473738, -118.729900424"
2024,CA-604,35-44,Kern,1138,"35.3428473738, -118.729900424"
2024,CA-604,45-54,Kern,861,"35.3428473738, -118.729900424"
2024,CA-604,55-64,Kern,740,"35.3428473738, -118.729900424"
2024,CA-604,65+,Kern,281,"35.3428473738, -118.729900424"
2024,CA-604,Under 18,Kern,1458,"35.3428473738, -118.729900424"
2024,CA-606,18-24,Long Beach (Los Angeles),258,NULL
2024,CA-606,25-34,Long Beach (Los Angeles),775,NULL
2024,CA-606,35-44,Long Beach (Los Angeles),971,NULL
2024,CA-606,45-54,Long Beach (Los Angeles),808,NULL
2024,CA-606,55-64,Long Beach (Los Angeles),908,NULL
2024,CA-606,65+,Long Beach (Los Angeles),502,NULL
2024,CA-606,Under 18,Long Beach (Los Angeles),356,NULL
2024,CA-606,Unknown,Long Beach (Los Angeles),36,NULL
2024,CA-607,18-24,Pasadena (Los Angeles),88,NULL
2024,CA-607,25-34,Pasadena (Los Angeles),207,NULL
2024,CA-607,35-44,Pasadena (Los Angeles),209,NULL
2024,CA-607,45-54,Pasadena (Los Angeles),173,NULL
2024,CA-607,55-64,Pasadena (Los Angeles),208,NULL
2024,CA-607,65+,Pasadena (Los Angeles),112,NULL
2024,CA-607,Under 18,Pasadena (Los Angeles),169,NULL
2024,CA-607,Unknown,Pasadena (Los Angeles),32,NULL
2024,CA-608,18-24,Riverside,569,"33.7436800499, -115.993845895"
2024,CA-608,25-34,Riverside,1570,"33.7436800499, -115.993845895"
2024,CA-608,35-44,Riverside,1500,"33.7436800499, -115.993845895"
2024,CA-608,45-54,Riverside,1086,"33.7436800499, -115.993845895"
2024,CA-608,55-64,Riverside,931,"33.7436800499, -115.993845895"
2024,CA-608,65+,Riverside,490,"33.7436800499, -115.993845895"
2024,CA-608,Under 18,Riverside,2378,"33.7436800499, -115.993845895"
2024,CA-608,Unknown,Riverside,88,"33.7436800499, -115.993845895"
2024,CA-609,18-24,San Bernardino,438,"34.8414378315, -116.17846142"
2024,CA-609,25-34,San Bernardino,914,"34.8414378315, -116.17846142"
2024,CA-609,35-44,San Bernardino,1000,"34.8414378315, -116.17846142"
2024,CA-609,45-54,San Bernardino,741,"34.8414378315, -116.17846142"
2024,CA-609,55-64,San Bernardino,704,"34.8414378315, -116.17846142"
2024,CA-609,65+,San Bernardino,356,"34.8414378315, -116.17846142"
2024,CA-609,Under 18,San Bernardino,1942,"34.8414378315, -116.17846142"
2024,CA-609,Unknown,San Bernardino,42,"34.8414378315, -116.17846142"
2024,CA-611,18-24,Ventura,131,"34.3575285169, -119.126027193"
2024,CA-611,25-34,Ventura,265,"34.3575285169, -119.126027193"
2024,CA-611,35-44,Ventura,428,"34.3575285169, -119.126027193"
2024,CA-611,45-54,Ventura,431,"34.3575285169, -119.126027193"
2024,CA-611,55-64,Ventura,527,"34.3575285169, -119.126027193"
2024,CA-611,65+,Ventura,305,"34.3575285169, -119.126027193"
2024,CA-611,Invalid,Ventura,NULL,"34.3575285169, -119.126027193"
2024,CA-611,Under 18,Ventura,214,"34.3575285169, -119.126027193"
2024,CA-611,Unknown,Ventura,30,"34.3575285169, -119.126027193"
2024,CA-612,18-24,Glendale (Los Angeles),28,NULL
2024,CA-612,25-34,Glendale (Los Angeles),80,NULL
2024,CA-612,35-44,Glendale (Los Angeles),78,NULL
